-1131.868;-25036.312;756.404;Transit
736.012;-25337.744;1099.153;Transit
-1782.551;-25605.346;541.372;Transit
-1826.442;-25482.028;393.515;Transit
-3272.879;-25015.095;759.448;Transit
-2970.638;-25119.821;779.451;Transit
-1048.756;-25776.199;332.035;Transit
-2297.747;-25143.397;672.242;Transit
-89.035;-26429.548;246.460;Transit
-3009.245;-25308.997;877.066;Transit
-844.618;-25877.352;136.294;Transit
-510.052;-10834.897;-1325.758;Microlensing
4.615;-26013.897;35.906;Radial Velocity
-672.120;-25774.951;195.009;Transit
-465.307;-14608.836;-581.038;Microlensing
-4283.831;-24592.521;1132.325;Transit
-1550.654;-25535.745;365.944;Transit
-132.486;-25885.919;53.676;Transit
-1081.389;-25725.280;213.447;Transit
-2831.302;-25595.902;489.073;Transit
-3301.702;-25184.627;554.328;Transit
-2756.109;-25350.660;656.496;Transit
-772.846;-26935.322;240.713;Transit
74.611;-6538.732;627.128;Microlensing
-4125.364;-25046.076;742.921;Transit
728.530;-24645.971;-483.488;Transit
-7.084;-25958.089;62.207;Imaging
-3131.201;-25023.302;439.019;Transit
-2685.545;-25118.774;676.873;Transit
-3347.062;-25632.026;765.197;Transit
-898.024;-25760.005;314.549;Transit
-2000.786;-25606.524;604.068;Transit
-531.272;-25894.917;134.771;Transit
-228.055;-26129.366;210.257;Radial Velocity
-3009.748;-25365.667;610.587;Transit
158.526;-26042.223;10.874;Radial Velocity
959.447;-26890.919;-908.793;Transit
-4556.203;-24737.816;571.398;Transit
-1927.491;-25465.292;373.691;Transit
34.420;-26004.362;-35.085;Radial Velocity
-2391.330;-25470.834;569.819;Transit
-4025.128;-25211.417;759.848;Transit
770.477;-27036.447;1772.527;Radial Velocity
-3481.770;-25329.327;662.426;Transit
-388.833;-25842.439;99.685;Transit
-3117.861;-25088.241;791.283;Transit
-3205.175;-25056.138;820.469;Transit
368.535;-25481.279;-1284.559;Transit
-1751.886;-25581.757;417.238;Transit
-3209.006;-25161.356;388.962;Transit
-134.729;-25968.284;-75.236;Radial Velocity
-16.796;-26183.680;-57.627;Transit
-814.458;-25870.192;190.634;Transit
-3616.322;-24848.226;789.204;Eclipse Timing Variations
-3989.405;-25012.865;1084.999;Transit
-3336.220;-25182.385;1080.542;Transit
184.869;-26269.318;234.007;Transit
47.772;-26012.166;-48.447;Eclipse Timing Variations
-927.962;-25725.176;285.282;Transit
-2694.942;-25418.361;432.581;Transit
-2055.519;-25488.297;748.313;Transit
72.101;-26059.797;-50.094;Transit
91.220;-26054.044;-36.233;Radial Velocity
132.486;-26000.935;15.514;Radial Velocity
-2016.283;-25363.413;427.958;Transit
26.737;-26005.638;-34.923;Radial Velocity
-193.066;-26172.284;19.087;Radial Velocity
-2321.604;-25660.663;404.126;Transit
-4218.890;-24633.726;950.824;Transit
-47.650;-26040.112;-47.260;Radial Velocity
-1728.344;-25512.208;278.448;Transit
-750.767;-25820.674;164.667;Transit
-108.652;-26291.695;136.075;Transit
-241.764;-25990.644;-242.072;Radial Velocity
-439.945;-25880.585;153.984;Transit
-1324.641;-25667.583;364.497;Transit
-531.272;-25894.917;134.771;Transit
61.263;-25939.937;-16.570;Radial Velocity
-2755.764;-24956.047;724.969;Transit
-2788.487;-25560.563;534.689;Transit
-295.365;-25951.499;-407.248;Transit
-1183.146;-25640.848;420.359;Transit
-596.062;-25931.068;126.680;Transit
-1893.270;-25626.106;249.734;Transit
-44.530;-12910.636;701.223;Microlensing
10.318;-26003.606;-16.244;Radial Velocity
-3597.955;-24774.644;850.076;Transit
-4259.068;-25551.803;1010.851;Transit
-4137.921;-25032.441;1237.193;Transit
-5446.820;-24705.445;1425.730;Transit
-2041.102;-25336.716;460.713;Transit
-686.817;-25742.404;170.074;Radial Velocity
-2549.591;-25230.347;761.955;Transit
-1895.319;-25478.094;395.713;Transit
-1665.194;-25757.848;334.179;Transit
990.093;-26835.962;-407.281;Transit
770.477;-27036.447;1772.527;Radial Velocity
-2238.360;-25368.087;739.929;Transit
-99.860;-26140.449;-137.256;Transit
540.852;-25961.347;879.627;Transit
-60.194;-26036.171;94.832;Radial Velocity
-1802.633;-25432.630;511.155;Transit
-1117.471;-25766.118;401.422;Transit
-12.428;-25927.749;-117.282;Transit
51.403;-26026.872;1.313;Radial Velocity
-1647.188;-25620.509;317.451;Transit
-5414.626;-24223.432;1394.332;Transit
-561.883;-25885.887;82.321;Transit
-1735.203;-25621.151;432.265;Transit
-3418.917;-25388.142;872.284;Transit
-3219.119;-25124.231;1044.270;Transit
-2713.818;-25169.333;577.969;Transit
-3738.160;-25627.001;868.824;Transit
-3554.875;-25392.778;704.884;Transit
232.735;-25740.959;121.326;Imaging
-3418.917;-25388.142;872.284;Transit
-1826.442;-25482.028;393.515;Transit
954.459;-1631.831;-1435.798;Microlensing
-1164.005;-25590.447;289.857;Transit
-2900.867;-25102.622;436.927;Transit
-2365.731;-25529.538;553.366;Transit
-736.552;-26303.206;470.636;Radial Velocity
-1506.394;-25687.435;276.594;Transit
-2704.132;-25320.751;405.811;Transit
-6908.579;-23918.949;2436.560;Transit
-2111.636;-25309.173;758.513;Transit
-291.219;-25900.882;56.784;Transit
-1201.026;-25727.529;237.340;Transit
583.667;-26138.408;890.945;Transit
-2279.631;-4705.781;733.459;Microlensing
-5310.100;-24951.327;1009.013;Transit
-3009.245;-25308.997;877.066;Transit
-2547.739;-25601.712;748.267;Transit
-118.134;-26189.280;64.877;Radial Velocity
123.284;-25783.132;59.858;Radial Velocity
-2857.416;-25224.995;616.195;Transit
-2839.737;-25180.497;777.304;Transit
79.622;-25990.250;124.989;Radial Velocity
-2650.390;-25304.678;809.909;Transit
-5451.582;-24808.302;1126.546;Transit
-573.980;-26088.028;171.174;Transit
39.398;-26079.943;35.569;Radial Velocity
-2090.444;-25373.486;608.540;Transit
-804.816;-25869.614;121.441;Transit
-3134.916;-25328.718;-1107.925;Microlensing
-600.561;-26313.718;352.323;Transit
-213.973;-25780.747;317.580;Radial Velocity
120.755;-25958.140;126.996;Radial Velocity
-52.485;-25982.037;124.926;Transit
-2606.460;-25571.851;771.524;Transit
-3130.599;-24998.623;652.992;Transit
127.886;-26026.525;-124.335;Radial Velocity
480.313;-26837.914;467.899;Transit
-2416.893;-25481.328;692.450;Transit
400.122;-25664.822;-920.390;Transit
-5.732;-26009.127;23.892;Radial Velocity
-3326.983;-25365.513;522.347;Transit
-3027.892;-25416.460;1079.305;Transit
-3445.069;-25430.505;839.428;Transit
-1561.750;-25758.462;414.170;Transit
-935.502;-25735.767;205.654;Radial Velocity
-1839.136;-25397.733;476.122;Transit
-1345.016;-25613.975;227.870;Transit
-450.086;-26143.307;-181.449;Transit
-423.610;-26081.291;212.859;Transit
-2364.177;-25460.806;588.079;Transit
151.337;-26217.794;-277.084;Transit
-1389.740;-25770.521;470.639;Transit
-314.167;-26514.910;319.145;Transit
-3180.956;-25098.347;1140.239;Transit
6.038;-25164.832;-666.436;Transit
-2428.113;-25493.236;799.223;Transit
-363.536;-26147.047;-162.015;Transit
1938.079;-5331.247;-833.302;Microlensing
-2854.162;-25639.353;720.348;Transit
-2010.783;-25379.503;468.828;Transit
-5414.626;-24223.432;1394.332;Transit
-3184.987;-25443.560;615.219;Transit
-5418.960;-24667.226;927.167;Transit
110.702;-25982.780;-13.578;Radial Velocity
-3907.981;-24823.865;883.249;Transit
-2288.874;-25552.384;301.763;Transit
-246.103;-26243.734;343.970;Transit
-3209.006;-25161.356;388.962;Transit
-2332.302;-25614.386;431.642;Transit
108.523;-25988.070;-34.663;Radial Velocity
177.782;-26245.625;-164.591;Radial Velocity
-1669.524;-25696.377;456.931;Transit
48.615;-25998.600;36.895;Radial Velocity
-2001.684;-25732.152;426.778;Transit
377.896;-25867.449;625.722;Transit
-20.906;-25992.273;-33.864;Transit
275.188;-25692.505;484.601;Transit
-1996.217;-25412.655;404.332;Transit
-3445.832;-25311.727;795.644;Transit
-176.107;-26312.702;125.748;Radial Velocity
17.559;-25985.347;-73.518;Radial Velocity
72.327;-26032.439;42.594;Radial Velocity
-4553.449;-25332.549;1162.836;Transit
-3781.462;-24892.353;1409.167;Transit
926.460;-25020.894;1471.321;Transit
-4828.109;-25127.189;576.796;Transit
-1269.949;-25537.102;348.981;Transit
-603.463;-26389.552;-1065.900;Transit
-147.382;-25706.297;-291.378;Transit
-263.606;-26000.251;197.266;Radial Velocity
-3301.702;-25184.627;554.328;Transit
-1403.905;-25680.648;412.819;Transit
-3434.327;-25485.125;760.946;Transit
-603.735;-26136.221;845.957;Transit
-2412.746;-25553.125;521.645;Transit
-2239.620;-25548.225;319.128;Orbital Brightness Modulation
-777.286;-25813.917;90.287;Transit
-643.159;-25688.738;240.617;Transit
-2194.040;-25276.534;683.303;Transit
143.271;-26159.835;-58.251;Radial Velocity
-28.634;-26495.058;-142.022;Imaging
-2644.906;-25488.751;525.913;Transit
371.755;-25518.883;496.664;Transit
-3026.930;-25063.510;652.428;Transit
-1939.495;-25582.704;414.223;Transit
-3555.704;-24653.027;1011.973;Transit
-1168.214;-25691.995;162.302;Transit
13.363;-26011.775;-5.939;Radial Velocity
-2567.346;-25526.391;588.300;Transit
-10.886;-26133.532;41.912;Radial Velocity
-4556.203;-24737.816;571.398;Transit
9.385;-26031.094;25.100;Radial Velocity
-2662.734;-24989.391;780.345;Transit
22.965;-26068.809;165.921;Transit
-1617.183;-25539.591;246.716;Transit
-73.519;-26025.026;185.933;Radial Velocity
-1531.497;-25732.509;509.096;Transit
-1803.912;-25659.295;398.791;Transit
-2549.591;-25230.347;761.955;Transit
117.633;-25538.184;66.561;Imaging
-51.603;-26029.131;23.561;Radial Velocity
-63.308;-25928.932;-92.808;Imaging
-996.580;-25705.691;199.426;Transit
-3916.028;-25291.942;1380.602;Transit
-1838.707;-25583.849;453.024;Transit
-3297.851;-25281.482;705.460;Transit
-1157.276;-25654.511;409.852;Transit Timing Variations
-2201.663;-25438.542;315.033;Transit
-112.842;-26026.000;99.342;Radial Velocity
258.851;-25781.093;-352.478;Transit
-3885.297;-24760.789;654.016;Transit
-2592.541;-25458.687;704.652;Transit
-126.583;-25854.075;34.727;Radial Velocity
572.913;-25420.827;541.319;Transit
-4008.531;-25325.503;1193.150;Transit
-3629.343;-24793.178;1197.804;Transit
48.125;-25985.602;43.449;Radial Velocity
-6162.994;-24525.030;1174.763;Transit
-1671.078;-25653.206;329.842;Transit
-1931.086;-25304.769;625.174;Transit
-3282.793;-25096.687;538.180;Transit
427.147;-26655.468;474.338;Transit
-1686.824;-25752.029;321.318;Transit
-3169.516;-25157.856;673.638;Transit
42.417;-26021.335;-44.148;Transit
55.082;-26015.138;110.087;Transit
-2631.054;-25169.260;895.958;Transit
-3952.099;-25057.366;863.130;Transit
-754.945;-25815.299;255.260;Transit
-1167.916;-26356.737;-696.614;Transit
365.228;-25393.487;573.484;Transit
17.419;-25948.780;-38.580;Transit
-806.740;-25882.767;260.008;Transit
-1667.987;-25650.039;518.951;Transit
-2811.863;-24992.692;781.054;Transit
66.021;-25972.240;-104.967;Radial Velocity
-73.511;-26034.452;-131.144;Radial Velocity
-2932.844;-25343.697;617.829;Transit
-3813.808;-25066.735;962.985;Transit
-883.503;-25773.807;326.671;Transit
-3178.682;-25575.082;735.548;Transit
-2093.843;-25486.766;701.137;Transit
3.756;-26127.380;-76.795;Transit
-285.781;-25920.036;103.278;Transit
-1378.375;-2951.580;1269.291;Microlensing
225.880;-26367.901;378.594;Transit
-2535.572;-25268.181;734.571;Transit
-3631.246;-24936.491;769.810;Transit
0.900;-26017.547;4.751;Radial Velocity
-2012.832;-25472.422;642.367;Transit
-2600.296;-25315.748;608.273;Transit
-1863.215;-25752.653;524.731;Transit
-3275.158;-25342.165;776.496;Transit
50.022;-26050.082;-27.292;Radial Velocity
